,review_body,review_date,hotelName,hotelUrl
0,We had a lovely room with sea view from balcony plenty of room Very clean lovely location pool area lovely sun beds not most comfortable Reception staff extremely helpful thank you Christina Breakfast was varied ,"July 8, 2019","0    Atlantis Beach Villa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g657830-d556996-Reviews-Atlantis_Beach_Villa-Perivolos_Santorini_Cyclades_South_Aegean.html
1,"Just back after spending a week here with friends. We were greeted by a really nice guy Alex who checked us in very quickly. He took us to our room and showed us everything in it. We stayed in a Delux studio with whirlpool. Fab room with loads of room for the 3 of us. The following morning we went for breakfast and met the daytime receptionist called Christina, what a fantastic person she is, nothing was too much for her to do. Anything she was asked about she could answer. Total credit to the hotel. We left as friends not customers. In the dining room there was a lady called Katrina and she was just so lovely. Will be back one day. Thanks to all of you for making our holiday memorable.","May 31, 2019","0    Atlantis Beach Villa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g657830-d556996-Reviews-Atlantis_Beach_Villa-Perivolos_Santorini_Cyclades_South_Aegean.html
2,"Great hotel, small with very friendly staff. Must mention the 2 lovely ladies that kept our room looking clean. All on reception are very helpful and friendly, can't wait to visit again. Hotel is across the road from the beach with plenty of taverns and restaurants within a 10 minute walk.","May 29, 2019","0    Atlantis Beach Villa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g657830-d556996-Reviews-Atlantis_Beach_Villa-Perivolos_Santorini_Cyclades_South_Aegean.html
3,"We have just returned from a weeks holiday, we were met by Alex around 10.30pm, he was extremely polite and helpfull, showed us to our room which, although basic, had tv, a fridge and aircon. The king sized bed was very comfortable, and the room was very clean and fresh. We were greeted by Christina at breakfast next morning who was equally helpfull and very cheerfull every day, nothing was too much of a problem and gave us very good advice regarding day trips etc.The pool area was well looked after and the bar area was clean with great staff, the menu was small but always freshly made, the bar closed at 10.30pm which added to the tranquility of the hotel. If we have one niggle, it is that the loungers were wooden and could probably do with replacing, still thats a small thing. The pool towels were free and the beach was directly across the road with free loungers for hotel guests, all in all a nice and peaceful hotel.The location of this hotel was excellent, out of the hotel turn right and 10-15 mins there are restaurants and bars, also the local bus stop, turn left 10-15 mins more bars and restaurants leading to Perissa which was more busy. Take care on the roads though as there are no pavements and flows both ways past the hotel, however, around 15 mins towards Perissa they have a pedestrianised area from 2pm where the majority of the restaurants and bars are.There are water sports available, jet ski, diving etc. As well as on beach facilities for food and drink from the bars and restaurants. We particularly enjoyed a small cafe called Chocolat, they did great food ans amazing crepes, huge crepes made fresh to order, I strongly recommend this place. When you get to the main road through Perissa call in to Dorians bar, excellent food and the drinks are more reasonable here than almost anywhere else, plays good music too.We visited Fira and Oia which although picturesque, were realy crouded with cruise ship tourists, glad we never stayed there as way too busy but equally glad we visited both places, be prepared for rude bus drivers and ticket collectors rushing you on and off the buses, and a very disorganised bus station. The air port is small and equally hap hazard.So to summarise, hotel was brilliant for whar we wanted, a nice quiet chill out holiday, located almost perfectly not to close or too far from anything you need, will definitely be returning agian.","May 22, 2019","0    Atlantis Beach Villa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g657830-d556996-Reviews-Atlantis_Beach_Villa-Perivolos_Santorini_Cyclades_South_Aegean.html
4,"The room we had, although clean on the surface smelt fusty and old. We think this was coming from under the sink. The bathroom was poorly finished, with holes in the ceiling cracked tiles. The outdoor jacuzzi was nice, however again poorly finished - there was dirt around the edges of the tiles which was a little unsightly. Overall we were disappointed with the the standard of the room after the reception and pool area was so lovely. We had a lovely week though, didn't spend much time in the room. The staff were friendly and welcoming. I would return but would not expect to pay as much.","December 21, 2018","0    Atlantis Beach Villa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g657830-d556996-Reviews-Atlantis_Beach_Villa-Perivolos_Santorini_Cyclades_South_Aegean.html
5,"Right on the beach , great swimming pool , the beach is a little bit rocky . Situated at about 5-10 minutes walking distance to the bus stop . The services at the reception desk is excellent , the room has a balcony . My air conditionning doesnt work properly , and the bathroom is outdated with a tiny old shower . The breakfast is very so-so.","November 6, 2018","0    Atlantis Beach Villa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g657830-d556996-Reviews-Atlantis_Beach_Villa-Perivolos_Santorini_Cyclades_South_Aegean.html
6,"My partner and I travelled to Atlantis Beach Villa with TUI on 18th September 2018 for two weeks. We have had several holidays recently with TUI and have always been pleased with their care and organisation. This hotel is in a great location and our room on the 2nd floor was very nicely decorated. Sadly the water storage is heated by solar panels (20) of them for 44 rooms and just could not cope with the demand. During the whole two weeks we were there we had no more than luke warm water. Surprisingly there was a kettle in our room - no mugs, coffee or tea bags - and that was the only way I was able to obtain some hot water to wash. Very difficult to shower. The mechanic was called to our room and managed to obtain some hot water in the middle of the day! We had been advised by the Receptionist to run the tap for at least 10 or 15 mins. This was not acceptable and not successful. Our rep was not terribly interested and just told me she had no water at all where she was staying. (Not very helpful). The staff at this hotel are very helpful and friendly and its a pity that the hotel management cannot address this problem. The Island of Santorini is good to explore and if you can cope with the chaos at the bus terminus, the public buses are useful and a cheap way of travelling. The Greeks are such friendly happy people and despite their economic problems, rely on tourism and olive oil production to survive.","October 22, 2018","0    Atlantis Beach Villa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g657830-d556996-Reviews-Atlantis_Beach_Villa-Perivolos_Santorini_Cyclades_South_Aegean.html
7,"Warm easy welcome, lovely clean room with outdoor area beautiful flowers. All amenities nice hot shower. Room cleaned every day. Lovely friendly staff. Central to everything. Nothing was too much trouble. Breakfast was nice. So easy and chilled the whole week was very relaxed and romantic. Going back next year","October 2, 2018","0    Atlantis Beach Villa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g657830-d556996-Reviews-Atlantis_Beach_Villa-Perivolos_Santorini_Cyclades_South_Aegean.html
8,"I booked this hotel for my partner and I due to its location mainly, a 5-10 minute walk each way to various bars and restaurants etc and directly overlooking the beach. It didn’t disappoint in these regards- a stones throw from the beach and in a prime location to explore what else was around.The hotel itself was small but pretty ( I would say one of the more attractive looking hotels we had seen around the area) and it was very clean.The room was definitely very basic on the inside- it had everything you needed and nothing you didn’t. I initially felt a little disappointed with the amount I’d spent on the hotel to what we were actually getting for our money however, I think it is generally overpriced in Santorini, not just our hotel. The bed was not very comfortable at all but the rest of the room was fine- I understand from previous reviews what people meant about the shower/ shower curtain sticking to you but it wasn’t really a problem once you figured out how best to stand and the shower pressure was good.The pool was beautiful but we only swam in it once. This was probably my biggest issue with the hotel- people hogging sunbeds!! In the morning people seemed to get up early and put their towels on the beds to ‘reserve’ them for when they were ready to use them. By breakfast time, they were all taken but mainly by towels, not people. (And we never saw more than 2 people maximum in the pool at one time so that wasn’t why!)This happened everyday we were there and was never stopped by the hotel which was disappointing. I feel measures should definitely be in place to prevent people doing this as it really does affect your overall experience. Breakfast was again tasty but basic. Each day, the same food served. This would have been nice to have been altered slightly each day or every other day and I personally would have liked to see more fresh fruit options. I expected to eat breakfast at the seating area pictured on their website however it is not there, you eat in a small shaded table area at the entrance to the hotel so no beach view etc for this.Again, I feel it would have been nice to have the option to eat breakfast at the otherwise unoccupied bar area during that time so you could enjoy the view/have a bit more room.The beach area was lovely. With the hotel we had free use of their beach sunbeds which was great as otherwise there is a cost to use these in other areas along the beach. The beach area in front of the hotel was well maintained and the bar staff were attentive in checking if you wanted any drinks brought to you etc. The staff were friendly and helpful. The receptionist organised us two taxis to the winery which was very useful as apparently taxis in the area are extremely rare/hard to organise yourself. The maids were lovely, always smiling and did a great job and the bar staff were also pleasant.One final mention was the spa treatments we had there. The massuese was fantastic!! She was so knowledge in her field and had wonderful pressure. We had a back massage each and felt relaxed but also worked on with our tension areas. Highly recommend booking a massage there.Overall a good stay, definitely not the best hotel I’ve ever stayed at by any means but, probably one of the better hotels you can stay at in Santorini and if I ever stayed in Santorini again, I would likely book this hotel again due to the positives outweighing the negatives overall.","September 18, 2018","0    Atlantis Beach Villa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g657830-d556996-Reviews-Atlantis_Beach_Villa-Perivolos_Santorini_Cyclades_South_Aegean.html
9,"We have just returned from our one week holiday Atlantis Beach Villa. First impressions was a very pretty, well maintained hotel with lovely grounds, pool and bar area. The staff were very helpful and friendly. I requested an upper floor, some months ago on booking. Our first disappointment was when we were shown to our room it was at the back of the hotel on the lower level basement. We were in the corner, no view and no sun. (may suit some when its hot) Most of all, we had a small high window with mesh and when open we could see people in the car park above who could equally see in if the light was on. We were only there for a week so we did'nt want to cause a fuss by asking to be moved. The room was dingy, however there were door windows but not ideal when taking a nap or getting changed so we had the curtains partially closed. The bed was very comfortable and the rooms cleaned everyday. The towels, i'm sorry to say were awful, although changed regularly they had a horrid smell. I am aware that biological powders cant be used. I used my own swimming towel to shower. The sunbed's!!.. I booked the hotel mainly for the lovely pool. We used it just once at 6pm! Everyday people got up early put their towels on the beds and went for breakfast!! or lunch. This was so irritating. It was definitely not just the Germans it was the British as well. Our friends at another hotel said people trying to do that at their hotel couldn't because the hotel did not allow it. I really think this problem should be stopped and i don't know why people are so selfish, we all pay to use the pool. The beach sunbed's were very comfortable and barely anyone using them. Free by the way with the hotel pass and beautiful and relaxing. We could'nt go in the sea as we are not strong swimmers and it shelved quite quickly. The location was ideal and easy to get around the island by bus. It was very quiet regards holiday makers in Parissa but places on the caldera were extremely busy with the cruise ships! Lovely food lovely weather. Sadly for us the things we did'nt like took the edge off of what could have been an amazing holiday.","September 18, 2018","0    Atlantis Beach Villa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g657830-d556996-Reviews-Atlantis_Beach_Villa-Perivolos_Santorini_Cyclades_South_Aegean.html
