,review_body,review_date,hotelName,hotelUrl
0,"Lovely clean hotel but the superior room was at best basic.The balcony was tiny, no furniture could even fit out there, it was like a block of flats.The bedroom was clean and nicely presented but the smell of drains in the bathroom was unpleasant. The bathroom was a great size but would rather it was more modern and the space better used on the balcony.When you think of superior, you don’t expect a bedroom then bathroom and that’s it. Was not worth the money.Location was good, easy to get to anywhere as it was literally a 1min walk to the main Barcelona train station and the metro line.Food wise, breakfast was nice and there was a lot of variety. Drinks prices at the roof bar, for a double and mixer well over priced!!The swimming pool on the roof was tiny, leave your lilo at home. The area around the pool was a good size, kept very clean and tidy and had all day sun shine. The hotel on the whole was clean and tidy, the 3rd floor where the meeting rooms, lounge area and food and drink were served was the best feature apart from that save your money and just book a basic room and least you get what you pay for then.If you want a good night of food pop across the road to out of India AMAZING!","September 23, 2019","0    Expo Hotel Barcelona
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187497-d228500-Reviews-Expo_Hotel_Barcelona-Barcelona_Catalonia.html
1,"The hotel is in the centre and close to all attractions, and transport links. It was clean and well maintained. It had all the facilities we needed. Staff were very welcoming and willing to please. There was a large restaurant with extra extensions although it was still very busy every morning The breakfast offering was large and varied, well cooked and frequently replenished. Thank you Expo Barcelona for an enjoyable stay.","September 22, 2019","0    Expo Hotel Barcelona
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187497-d228500-Reviews-Expo_Hotel_Barcelona-Barcelona_Catalonia.html
2,"My partner and I stayed at this hotel and the room was filthy, especially the floor. we complained several times but nothing was ever done. Also my towel was taken from the room and when I reported it to reception, I was told it had been taken by mistake by the cleaner and sent to laundry and I would get it back. Nobody got in touch to update me and I had to ask for an update several times. I was always told they had it and I’d get it I heard this every time including up to the day I was leaving. They took my address and said they’d send it to me. Again they did not contact me. K have written but was told they don’t have it and would not compensate me in any way. I can only presume it was stolen. I felt the hotel handled the situation badly and didn’t care at all. Extremely poor customer service and standards off cleanliness. I would definitely not recommend this hotel.","September 17, 2019","0    Expo Hotel Barcelona
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187497-d228500-Reviews-Expo_Hotel_Barcelona-Barcelona_Catalonia.html
3,"We stayed at this hotel , as my daughter was working nearby and the hotel was convenient. My first impressions were not great, as it seemed to take forever to check in. It was not the hotel’s problem, as we had booked via booking.com, so as we needed to adjust our booking, that was totally acceptable.Once checked in ; we were showed to our room; it was ‘stark’; two single beds ( on wheels) reminiscent of dormitories, pretty basic , but lots of space. I found once we had adjusted to the room , it was actually ok. The room , though basic, provided very comfortable beds, duvets, and pillows. The Bathroom , although a bit dated, provided a bath and shower with great water pressure, and lovely hot water. I would give this hotel a 3.5 ,l.M","September 11, 2019","0    Expo Hotel Barcelona
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187497-d228500-Reviews-Expo_Hotel_Barcelona-Barcelona_Catalonia.html
4,"This hotel is very clean and with a fantastic location it is near lots of restaurants and the train station Barcelo Sants which can take you directly into the city centre or the beach very quickly. There is also a taxi rank just outside the station around a 2 minute walk from the hotel, which always had taxis waiting there for customers. They served lovely food and the views from the rooftop restaurant are amazing. During the night there was never once any noise disturbance. Spacious bathroom and excellent air conditioning within the room. However no chairs or any furniture at all on the balcony.Although the pool area is quite small it is very peaceful and relaxing up there on the rooftop. The only problem was you couldn’t take up any drinks which weren’t purchased within the hotel up to the pool area. So we had to go back to our hotel room and leave our water and soft drinks. ","September 6, 2019","0    Expo Hotel Barcelona
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187497-d228500-Reviews-Expo_Hotel_Barcelona-Barcelona_Catalonia.html
5,"pros- modern, good location; next to the station/underground, good prices, nice staff, room service food was also nice.cons- beds were not the comfiest, breakfast very overpriced for what it was, no drinks not from the hotel allowed in the sunbathing area.","August 30, 2019","0    Expo Hotel Barcelona
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187497-d228500-Reviews-Expo_Hotel_Barcelona-Barcelona_Catalonia.html
6,From the moment we arrived to the moment we left we felt welcomed. Staff are friendly and nothing is to much trouble and helpful when we needed advice. my partner had a birthday whilst there and he received a lovely card through our door lovely. Rooms were clean and tidy and the air con was so nice. Breakfast was everything that anyone needed I was full every morning. Rooftop bar was an added bonus lovely atmosphere. We didn’t use the pool sadly as we got back to late most evenings. Great location near train station that’s 3 stops from airport. Thank you for making our trip great ,"August 26, 2019","0    Expo Hotel Barcelona
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187497-d228500-Reviews-Expo_Hotel_Barcelona-Barcelona_Catalonia.html
7,"we had 2 rooms with balcony view over the city, really pretty. they had comfy beds, an iron and safe is a must, what they had. to play with the water in the bathrooms were a bit difficult but overall the rooms were good. got good service. we would recommend this hotel to everyone for their super services and amazing city views.","August 24, 2019","0    Expo Hotel Barcelona
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187497-d228500-Reviews-Expo_Hotel_Barcelona-Barcelona_Catalonia.html
8,I have been visiting Expo Hotel since 2010 at least twice a year. Still admired of quality of staff and friendly environment. But it’s to be mentioned that the variety of rooms accessories is declined.,"August 22, 2019","0    Expo Hotel Barcelona
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187497-d228500-Reviews-Expo_Hotel_Barcelona-Barcelona_Catalonia.html
9,Family HolidayJust home trip to Barcelona durning our trip we stayed in Expo Hotel. We had a very pleasent stayfelt like home from home . The hotel had a excellent standard of cleanliness throughout and our room was lovely and spotless and cleaned to a high standard.We stayed on 9th floor and had no trouble at all with noise from roof top bar and pool area. Hotel had a large buffet breakfast to suit all travellers taste hot and cold food served and we ate lunch in hotel restaurant it was lovely and very reasonable priced as was beverages. Staff were extremely helpful and very friendly nothing was to much trouble and very informative about local area and able to tell you what was within walking distance of hotel. We were within walking distance of Sants train station and Metro system so were able to get about easy with a bit of advise from staff. There was some lovely restaurant directly across the road from hotel which we ate in and a supermarket next door. We felt Expo Hotels location was good and were able to travel around on metro system by purchasing a 5 day travel pass. Would highly recommend this hotel to all.,"August 18, 2019","0    Expo Hotel Barcelona
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187497-d228500-Reviews-Expo_Hotel_Barcelona-Barcelona_Catalonia.html
